Date,Open,High,Low,Close,Adj Close,Volume,7Fast_EMA,21Slow_EMA,7MACD,7Signal,4Fast_EMA,47Slow_EMA,4MACD,4Signal,ADX,RSI,Stoch,Oversold,Buy_Signal,Sell_Signal,Cash,Stock_Value,Total,Daliy_PNL,Quantity,Dropdown,Excess_Return
2019-11-11,18.1425,18.365,18.0625,18.3375,17.866739,38046400,18.067641377692226,17.258790350522727,0.8088510271694993,0.6253072716506656,18.248910190795986,16.552136662897443,1.696773527898543,1.6294954796858312,13.603567154010303,73.29594887826482,79.46787166816674,False,False,False,0.0,119813.78634433191,119813.78634433191,-506.3770009800792,6533.812479581836,0.004208579733446722,1.197944232936775
2019-11-12,18.379999,18.68,18.299999,18.487499,18.01289,64346000,18.17260578326917,17.370491136838844,0.8021146464303257,0.6474081934981231,18.34434571447759,16.632776760276716,1.7115689542008745,1.656853304524179,14.206642751253783,82.00200026184041,75.2730016764491,False,False,False,0.0,120793.8516824567,120793.8516824567,980.0653381247976,6533.812479581836,0.0,1.2077448863180231
2019-11-13,18.307501,18.557501,18.264999,18.459999,17.986095,55879200,18.244454087451878,17.46953730621713,0.7749167812347473,0.6633467669652011,18.390607028686553,16.708911020265187,1.6816960084213655,1.665134205823241,14.74508983704435,75.2549387286083,57.90679378568787,False,False,False,0.0,120614.17183926821,120614.17183926821,-179.6798431884963,6533.812479581836,0.0014874916288027582,1.2059480878861382
2019-11-14,18.297501,18.4925,18.127501,18.455,17.981226,53325600,18.29709056558891,17.559124823833756,0.7379657417551542,0.6726741388139452,18.41636421721193,16.781664727754137,1.6346994894577946,1.6549893003680922,15.114192357848857,73.60361927595022,61.575198361528166,False,False,False,0.0,120581.50931068277,120581.50931068277,-32.66252858543885,6533.812479581836,0.0017578905616168405,1.2056214626002837
2019-11-15,18.7775,18.834999,18.615,18.8025,18.319801,45293200,18.423442924191683,17.67215893075796,0.7512839934337237,0.6825003706414176,18.57081853032716,16.865866197431046,1.704952332896113,1.6716436445440992,15.684074939080395,91.97194228277766,85.78452346056417,False,False,False,0.0,122852.00914733746,122852.00914733746,2270.4998366546934,6533.812479581836,0.0,1.2283264609668307
2019-11-18,18.7775,18.995001,18.545,18.9,18.414801,48348000,18.54258219314376,17.7837808461436,0.758801347000162,0.6920379926862607,18.702491118196296,16.950621772538085,1.7518693456582106,1.6983855449154697,16.32474906954524,93.79048617725381,87.14760118111494,False,False,False,0.0,123489.05586409669,123489.05586409669,637.0467167592287,6533.812479581836,0.0,1.2346969281344229
2019-11-19,19.1175,19.1175,18.772499,18.977501,18.490313,56060000,18.65131189485782,17.892300860130547,0.7590110347272727,0.7004096229413872,18.812495070917777,17.035075073682332,1.7774199972354445,1.7247303623554613,17.00972258590918,95.11096250402812,77.21736989075484,False,False,False,0.0,123995.43286507677,123995.43286507677,506.3770009800792,6533.812479581836,0.0,1.2397606981442237
2019-11-20,18.8375,19.0075,18.205,18.645,18.166348,75190000,18.649733921143365,17.960728054664134,0.6890058664792313,0.6989841533836177,18.745497042550667,17.102155278945567,1.6433417636051004,1.6976008294386744,17.056199765959757,40.1563494124018,61.88260214153257,False,False,False,0.0,121822.93368180332,121822.93368180332,-2172.499183273452,6533.812479581836,0.01752080002525105,1.2180357063114893
2019-11-21,18.58,18.612499,18.3375,18.5,18.025066,45329600,18.612300440857524,18.009752776967396,0.6025476638901281,0.6869295921969315,18.6472982255304,17.160398808989502,1.486899416540897,1.6273670251394152,17.10046374696031,29.14199286619584,42.48965134639191,True,False,False,0.0,120875.53087226396,120875.53087226396,-947.4028095393587,6533.812479581836,0.02516142668099455,1.2085616782160957
2019-11-22,18.639999,18.6775,18.2425,18.549999,18.073784,41834000,18.596725080643143,18.05886606997036,0.5378590106727827,0.6682957695064129,18.608378535318238,17.218298816948273,1.3900797183699645,1.548271256216265,17.04346527025907,37.94562500901728,53.72477494897424,False,False,False,0.0,121202.21496243057,121202.21496243057,326.6840901666146,6533.812479581836,0.022526780528163343,1.2118285191177618
2019-11-25,18.780001,19.205,18.775,19.192499,18.699791,40039200,18.745668560482358,18.161923609063965,0.5837449514183923,0.6577269172454103,18.842026721190944,17.300557157908763,1.541469563282181,1.546004025238237,17.362788679800158,81.72095796214882,84.69531004627581,False,False,False,0.0,125400.18948056191,125400.18948056191,4197.974518131334,6533.812479581836,0.0,1.253808264299075
2019-11-26,19.227501,19.377501,19.15,19.307501,18.811838,41845200,18.88612667036177,18.26606700823997,0.6200596621218004,0.6530185103549591,19.028216432714565,17.384179817995896,1.6440366147186687,1.5786815550650475,17.779612004414,84.63171512442472,93.5414784135834,False,False,False,0.0,126151.59098333877,126151.59098333877,751.4015027768619,6533.812479581836,0.0,1.2613222793268437
2019-11-27,19.445,19.705,19.379999,19.6975,19.191828,40778400,19.088970002771326,18.396197280218153,0.6927727225531726,0.6579877868797357,19.29592985962874,17.480568158912735,1.8153617007160037,1.6575749369486996,18.381601556079232,91.50938259326635,93.51520533531045,False,False,False,0.0,128699.77131656322,128699.77131656322,2548.1803332244453,6533.812479581836,0.0,1.286804082659088
2019-11-29,19.5525,19.6425,19.4,19.434999,18.936066,26898000,19.175477252078494,18.49063380019832,0.6848434518801731,0.6613447450047903,19.351557515777245,17.562002777291372,1.7895547384858723,1.7015682041277571,18.954924938617552,63.03039581168179,57.785836750440254,False,False,False,0.0,126984.63900686051,126984.63900686051,-1715.1323097027052,6533.812479581836,0.01332661505267161,1.269652759562061
2019-12-02,19.434999,19.4475,18.5075,18.809999,18.32711,75907600,19.08410768905887,18.51966700018029,0.5644406888785802,0.6492317379890141,19.134934109466347,17.61400261990423,1.5209314895621162,1.64135596593921,18.575621634759298,29.851375059788964,21.787459562679576,True,False,False,0.0,122901.00620712186,122901.00620712186,-4083.6327997386543,6533.812479581836,0.045056530016499556,1.2288164315646746
2019-12-03,18.075001,18.407499,17.7775,18.387501,17.915457,78026000,18.909956016794155,18.50765190925481,0.40230410753934365,0.6183657841828053,18.83596086567981,17.646231719074887,1.1897291466049218,1.4908136928277806,17.767324374079493,19.46281923426265,31.589450130575898,True,False,False,0.0,120140.48350212349,120140.48350212349,-2760.522704998366,6533.812479581836,0.06650585099631932,1.201211204514691
2019-12-04,18.672501,18.7925,18.584999,18.66,18.18096,43829600,18.847467012595615,18.521501735686194,0.3259652769094217,0.5818157207736323,18.765576519407887,17.688472064113434,1.077104455294453,1.3529106136500049,17.130977728328443,39.74852194520896,61.736409397952826,False,False,False,0.0,121920.94086899706,121920.94086899706,1780.4573668735684,6533.812479581836,0.052671658839954325,1.2190157781834265
2019-12-05,18.855,18.8575,18.4925,18.7575,18.275955,44540400,18.82497525944671,18.542956123351086,0.2820191360956237,0.5443411476888812,18.762345911644733,17.733014894775373,1.0293310168693601,1.2450507480564565,16.45189030529282,46.92359161723133,79.77427626695443,False,False,False,0.0,122557.98758575629,122557.98758575629,637.0467167592287,6533.812479581836,0.047721792105597176,1.225386245351019
2019-12-06,19.17,19.405001,19.135,19.3375,18.841068,46470800,18.953106444585032,18.615187384864623,0.33791905972040936,0.5185383866928223,18.99240754698684,17.799868440826398,1.1925391061604422,1.2275468674244518,16.19213338531395,74.26733044621889,82.6026889848556,False,False,False,0.0,126347.59882391374,126347.59882391374,3789.6112381574494,6533.812479581836,0.01827643101916501,1.2632823577325933
2019-12-09,19.272499,19.532499,19.08,19.1,18.609667,38964400,18.989829833438776,18.659261258967838,0.3305685744709379,0.49504216016508673,19.035444528192105,17.854040589125297,1.1814039390668079,1.212165891305237,16.029716184609793,56.41553316166714,48.51126875709017,False,False,False,0.0,124795.81836001307,124795.81836001307,-1551.7804639006645,6533.812479581836,0.03033379870541944,1.2477645530935868
2019-12-10,19.112499,19.32,18.92,19.057501,18.568258,56024000,19.006747625079083,18.695464871788943,0.3112827532901399,0.4720722343057184,19.04426711691526,17.904184772911744,1.1400823440035168,1.1881380422046637,15.736809590127931,52.99624584300119,13.434539389680117,False,False,False,0.0,124518.1378634433,124518.1378634433,-277.68049656976655,6533.812479581836,0.032491382155095935,1.244987748127889
2019-12-11,19.17,19.407499,19.09,19.344999,18.848377,45298000,19.09131046880931,18.75451342889904,0.3367970399102731,0.45516283500628774,19.16455987014916,17.964218699040423,1.200341171108736,1.1922057518393545,15.520349958167007,70.8957419890168,54.814320194904674,False,False,False,0.0,126396.59588369814,126396.59588369814,1878.4580202548386,6533.812479581836,0.017895722807462832,1.2637723283304374
2019-12-12,19.282499,20.0,19.205,19.7875,19.279516,91582000,19.265357851606986,18.848421298999124,0.41693655260786144,0.45038454970648445,19.413735922089497,18.040188753247072,1.3735471688424248,1.252652890840378,15.711011145031316,84.51227555382029,81.91390626464857,False,False,False,0.0,129287.81443972558,129287.81443972558,2891.2185560274374,6533.812479581836,0.0,1.292684513890712
2019-12-13,19.74,20.18,19.615,19.965,19.452457,80498000,19.44026838870524,18.949928453635568,0.4903399350696702,0.45537897287688267,19.6342415532537,18.120389221861778,1.51385233139192,1.3397193710242254,16.003961017152392,87.91442084316931,77.29853479853487,False,False,False,0.0,130447.56615485135,130447.56615485135,1159.7517151257634,6533.812479581836,0.0,1.3042820310419694
2019-12-16,20.355,20.6425,20.34,20.5375,20.010262,49694000,19.714576291528928,19.094253139668698,0.6203231518602301,0.4759969952498011,19.99554493195222,18.22110217095087,1.7744427610013496,1.4846271676832667,16.553480156195764,94.14105296541757,83.86486992326422,False,False,False,0.0,134188.17379941195,134188.17379941195,3740.6076445606013,6533.812479581836,0.0,1.3416881074875755
2019-12-17,20.6425,20.6975,20.5,20.565001,20.037054,42274400,19.927182468646695,19.227957490607906,0.6992249780387887,0.5039004930984246,20.223327359171332,18.31876462216125,1.9045627370100817,1.624605690792205,17.10787243981352,94.35077258102027,76.35918227757625,False,False,False,0.0,134367.8601764129,134367.8601764129,179.68637700096588,6533.812479581836,0.0,1.3434849712575851
2019-12-18,20.6625,20.82,20.584999,20.612499,20.083336,35704000,20.098511601485022,19.35382490055264,0.7446867009323803,0.5339987690776691,20.3789960155028,18.414336887904533,1.9646591275982672,1.7379568363942257,17.706322566362978,94.83018833312654,49.04664007867093,False,False,False,0.0,134678.2032015681,134678.2032015681,310.34302515519084,6533.812479581836,0.0,1.3465884015091372
2019-12-19,20.665001,21.045,20.665001,21.032499,20.492556,41692400,20.332008451113765,19.506431636866036,0.8255768142477287,0.5704460247239265,20.640397209301682,18.52342697590851,2.1169702333931717,1.8642946353938743,18.40427074304047,97.56784717834486,66.21916735608987,False,False,False,0.0,137422.4044429925,137422.4044429925,2744.2012414243945,6533.812479581836,0.0,1.374030413923381
2019-12-20,21.307501,21.379999,21.15,21.282499,20.736137,49774000,20.569631088335324,19.66789230624185,0.9017387820934744,0.61185761939512,20.89723792558101,18.638388310245656,2.258849615335354,1.995812962041034,19.250583431125484,98.34863088294945,91.82299771601751,False,False,False,0.0,139055.85756288795,139055.85756288795,1633.45311989545,6533.812479581836,0.0,1.3903649451223354
2019-12-23,21.504999,21.545,21.3925,21.440001,20.889597,36213600,20.78722356625149,19.8289930965835,0.958230469667992,0.655154225679229,21.114343155348607,18.755122172318753,2.3592209830298536,2.116948969037307,20.14270702485591,98.73300362136037,79.89078645169943,False,False,False,0.0,140084.94609604703,140084.94609604703,1029.0885331590835,6533.812479581836,0.0,1.4006558304539263
2019-12-24,21.487499,21.5175,21.3125,21.459999,20.916637,19949200,20.95541742468862,19.977266360530454,0.9781510641581654,0.6955288304890961,21.252605493209163,18.867825373472137,2.3847801197370266,2.206226019270547,20.898918104305274,98.78678571266516,68.42920239553501,False,False,False,0.0,140215.60927801373,140215.60927801373,130.66318196669454,6533.812479581836,0.0,1.4019624622735933
2019-12-26,21.557501,22.0275,21.557501,22.0175,21.460024,32129200,21.220938068516464,20.162742145936775,1.0581959225796886,0.7408622170004202,21.5585632959255,18.99906181624413,2.5595014796813693,2.3239845060741544,21.883885573050964,99.56281487037838,81.02091435446232,False,False,False,0.0,143858.21626919307,143858.21626919307,3642.6069911793456,6533.812479581836,0.0,1.4383885321853866
2019-12-27,22.252501,22.264999,21.7875,21.952499,21.396671,49875200,21.40382830138735,20.325447314487977,1.0783809868993721,0.7830520632377892,21.716137577555298,19.122121698900624,2.594015878654673,2.413994963600994,22.93534233356805,89.54552882808477,77.21583121626644,False,False,False,0.0,143433.51192420776,143433.51192420776,-424.7043449853081,6533.812479581836,0.002952242534347742,1.4341414887355337
2019-12-30,21.932501,21.965,21.200001,21.514999,20.970249,56452800,21.431620976040513,20.43358837680725,0.9980325992332624,0.8099246302372234,21.635682146533178,19.221824919779763,2.4138572267534144,2.4139490513184674,23.280387884196795,44.42214231365423,42.70379818536303,False,False,True,0.0,140574.96896439072,140574.96896439072,-2858.542959817045,6533.812479581836,0.022822800045418423,1.4055560591373633
2019-12-31,21.325001,21.690001,21.215,21.637501,21.089649,42190000,21.483090982030383,20.54303497891568,0.9400560031147016,0.8261910518469082,21.636409687919908,19.32247808978894,2.313931598130967,2.3806099002559673,23.609002694319408,54.130359760978784,43.383474890460626,False,False,True,0.0,141375.37406076444,141375.37406076444,800.4050963737245,6533.812479581836,0.017258953105484347,1.4135601101011004
2020-01-02,22.1775,22.709999,22.055,22.709999,22.134991,65536000,21.789817986522788,20.740031708105164,1.0497862784176242,0.8541404551682477,22.065845412751944,19.46362479438107,2.6022206183708754,2.4544801396276035,24.436886565612912,86.07454147911776,78.59480862066485,False,False,False,0.0,148382.874877491,148382.874877491,7007.500816726562,6533.812479581836,0.0,1.483635118268366
2020-01-03,21.8225,22.5,21.809999,22.092501,21.533127,72590000,21.86548873989209,20.862983461913785,1.0025052779783046,0.8726860580195048,22.076507647651166,19.573161302948524,2.503346344702642,2.470768874652616,24.97294994290953,53.748008251983634,65.69455555555541,False,False,False,0.0,144348.25873897417,144348.25873897417,-4034.616138516838,6533.812479581836,0.027190578035692654,1.4432889568831977
2020-01-06,21.567499,22.52,21.487499,22.512501,21.942493,64047600,22.02724180491907,21.012939601739806,1.0143022031792626,0.8903880761644746,22.2509049885907,19.69563379032567,2.5552711982650322,2.498936315856755,25.164335155438078,66.56083242146376,65.33140820751413,False,False,False,0.0,147092.45998039856,147092.45998039856,2744.2012414243945,6533.812479581836,0.008696521739168657,1.4707309692974417
2020-01-07,22.535,22.695,22.290001,22.485001,21.915688,53849600,22.1416816036893,21.146763365218007,0.9949182384712927,0.9034543464528269,22.34454339315442,19.8118574240621,2.53268596909232,2.51018620026861,25.439159033914258,64.7978432678535,90.94124908724118,False,False,False,0.0,146912.78013721007,146912.78013721007,-179.6798431884963,6533.812479581836,0.009907442091917214,1.4689341708655568
2020-01-08,22.49,23.32,22.3825,23.002501,22.420088,79582400,22.356886452766975,21.315466786561824,1.041419666205151,0.9207000114218673,22.60772643589265,19.944800906392846,2.6629255294998053,2.561099310012342,26.007043181085297,79.8574625922969,75.89180865607094,False,False,False,0.0,150294.02809539365,150294.02809539365,3381.2479581835796,6533.812479581836,0.0,1.5027466504473925
2020-01-09,23.557501,23.715,23.18,23.5825,22.985401,72711600,22.66328983957523,21.521560715056204,1.1417291245190277,0.9483286505590124,22.997635861535592,20.09637170195981,2.9012641595757813,2.6744875932001553,26.721413266659685,88.28380906119503,79.61555480990666,False,False,False,0.0,154083.63279973864,154083.63279973864,3789.6047043449944,6533.812479581836,0.0,1.5406426974908425
2020-01-10,23.8475,23.8675,23.282499,23.389999,22.797771,68802000,22.84496712968142,21.691418740960184,1.1535483887212372,0.9739811178292905,23.154581116921356,20.233606172711486,2.9209749442098705,2.756650043536727,27.4664913202886,73.06642515762044,60.300797134572704,False,False,False,0.0,152825.86736360667,152825.86736360667,-1257.7654361319728,6533.812479581836,0.008162875013251285,1.5280650431295226
2020-01-13,23.682501,24.219999,23.577499,24.2075,23.594576,58279200,23.185600347261065,21.920153400872895,1.2654469463881703,1.0104143463991506,23.575748670152812,20.39918508218184,3.1765635879709713,2.8966212250148087,28.321433616804036,87.16231057620185,64.60604121212108,False,False,False,0.0,158167.26559947728,158167.26559947728,5341.398235870613,6533.812479581836,0.0,1.5814790254882287
2020-01-14,24.145,24.2875,23.805,23.924999,23.319229,72868800,23.3704500104458,22.102412091702632,1.2680379187431683,1.0426172929421529,23.715448802091686,20.546093995424265,3.169354806667421,2.9875324188990127,29.163049011697346,68.56251886316716,73.80518318526296,False,False,False,0.0,156321.45704018293,156321.45704018293,-1845.8085592943535,6533.812479581836,0.011669978312506489,1.5630209398952852
2020-01-15,23.945,24.282499,23.705,23.940001,23.333849,66501600,23.51283775783435,22.269465628820576,1.2433721290137747,1.0677116474511057,23.805269681255012,20.68750678728159,3.117762893973424,3.0309425772571497,29.85248028388043,69.08796401288942,44.64355617524868,False,False,False,0.0,156419.47729500162,156419.47729500162,98.0202548186935,6533.812479581836,0.011050253020758022,1.5640011424434723
2020-01-16,24.2775,24.622499,24.1325,24.6075,23.984446,60550400,23.786503318375765,22.482014208018708,1.304489110357057,1.0973088303143497,24.126161808753007,20.850839837811524,3.2753219709414836,3.1124023751519276,30.655170251798435,85.38788403074608,69.35437456958411,False,False,False,0.0,160780.79059131004,160780.79059131004,4361.313296308421,6533.812479581836,0.0,1.6076142754065563
2020-01-17,24.9275,25.035,24.565001,24.975,24.342644,72201200,24.083627488781822,22.708649280017006,1.3749782087648157,1.1320175026206578,24.465697085251804,21.022679844569378,3.443017240682426,3.2226073303287603,31.58419768728418,89.8206577516224,95.85851518994019,False,False,False,0.0,163181.96667755637,163181.96667755637,2401.176086246327,6533.812479581836,0.0,1.6316260362690198
2020-01-21,24.7575,25.127501,24.74,24.9625,24.33046,69441200,24.303345616586366,22.913544800015462,1.3898008165709044,1.1642404168644387,24.664418251151083,21.18683901771232,3.477579233438764,3.3075979646987617,32.50467507317745,88.45163009454029,82.0091447214528,False,False,False,0.0,163100.29402156157,163100.29402156157,-81.67265599480015,6533.812479581836,0.0005005005005006671,1.6308093097090717
2020-01-22,25.307501,25.5725,25.045,25.1325,24.496155,68074400,24.510634212439776,23.115268000014055,1.3953662124257207,1.1931311413095989,24.85165095069065,21.35124155864097,3.5004093920496793,3.371868440482401,33.546349383327666,91.19072137083263,58.906818018018015,False,False,False,0.0,164211.04214309048,164211.04214309048,1110.7481215289154,6533.812479581836,0.0,1.6419167909243608
2020-01-23,25.0825,25.397499,24.7425,25.365,24.722769,71794400,24.724225659329832,23.31978909092187,1.404436568407963,1.2195443196968943,25.05699057041439,21.518481493697596,3.5385090767167924,3.427415319227198,34.18572540086633,94.07411677718999,61.07357357357342,False,False,False,0.0,165730.15354459325,165730.15354459325,1519.1114015027706,6533.812479581836,0.0,1.6571079049393886
2020-01-24,25.725,25.8025,24.377501,24.7075,24.081915,119687200,24.720044244497373,23.44594462811079,1.2740996163865823,1.2263637317831053,24.91719434224863,21.65135726479353,3.265837077455103,3.3735559053031663,34.95419807100576,39.387221918359714,49.0789204062598,False,False,True,0.0,161434.1718392682,161434.1718392682,-4295.9817053250445,6533.812479581836,0.0259215454366252,1.614148087886138
2020-01-27,23.0625,23.5875,22.545,23.18,22.59309,99313200,24.335033183373028,23.421767843737083,0.9132653396359451,1.1872264327647102,24.222316605349178,21.7150507120938,2.5072658932553793,3.084792567953904,34.033412006347575,13.017261754271505,21.32565870249939,True,False,True,0.0,151453.77327670695,151453.77327670695,-9980.398562561255,6533.812479581836,0.08614232209737821,1.5143441022605255
2020-01-28,23.6625,24.4175,23.495001,24.2575,23.643309,85931200,24.315649887529773,23.497743494306437,0.8179063932233355,1.1410614278220383,24.236389963209508,21.82098609908989,2.415403864119618,2.861663000009142,33.55401905102251,49.08540258951516,55.474375145371596,False,False,True,0.0,158493.9562234564,158493.9562234564,7040.182946749439,6533.812479581836,0.04366252710427741,1.58474593172802
2020-01-29,24.657499,24.74,24.045,24.344999,23.728592,68938800,24.32298716564733,23.57476672209676,0.7482204435505686,1.0919563047881047,24.279833577925704,21.926153303294477,2.353680274631227,2.6923354248831703,33.23792918913795,51.53339652151109,79.8641301314562,False,False,True,0.0,159065.65828160732,159065.65828160732,571.7020581509278,6533.812479581836,0.040212931204415416,1.5904629523095293
2020-01-30,23.9,24.65,23.6625,24.620001,23.996634,100124800,24.397240624235497,23.669788020087964,0.7274526041475333,1.0463933422080332,24.41590054675542,22.038396957323872,2.377503589431548,2.5873914797326294,32.65833889238345,60.48925569081425,78.56809421039827,False,False,True,0.0,160862.46978111725,160862.46978111725,1796.8114995099313,6533.812479581836,0.02937114133648737,1.6084310673046285
2020-01-31,24.92,24.9375,23.1875,23.41,22.81727,110192000,24.150430468176623,23.646170927352696,0.5042595408239272,0.97862661703502,24.013540328053253,22.095547084102044,1.9179932439512086,2.364258734472156,31.779519956498255,27.252723097383342,50.78874378521709,True,False,True,0.0,152956.55014701077,152956.55014701077,-7905.919634106482,6533.812479581836,0.07707470924502263,1.5293718709635638
2020-02-03,23.7775,24.665001,23.7325,24.485001,23.865049,86844000,24.234073101132466,23.72242820668427,0.5116448944481959,0.920253901711667,24.20212459683195,22.195107663931125,2.007016932900825,2.245178133948379,30.9425495413695,58.00386266359225,43.42860000000002,False,False,True,0.0,159980.40509637372,159980.40509637372,7023.854949362954,6533.812479581836,0.03469343583678293,1.5996104204571933
2020-02-04,25.5,26.3125,25.254999,26.157499,25.495205,70124400,24.71492957584935,23.943798278803882,0.7711312970454678,0.9016135761283921,24.98427435809917,22.360207302933993,2.6240670551651775,2.3714744410206454,30.873321685025665,78.85911949194204,84.06756179401998,False,False,False,0.0,170908.19340084938,170908.19340084938,10927.78830447566,6533.812479581836,0.0,1.70888830350195
2020-02-05,27.139999,27.145,25.9725,26.459999,25.790043,87306000,25.151196931887014,24.17254379891262,0.9786531329743937,0.9112435207341423,25.574564214859503,22.53103195697841,3.0435322578810933,2.5954937133074614,31.097373252921525,81.36920549403527,78.87439466264958,False,False,False,0.0,172884.6716759229,172884.6716759229,1976.4782750735176,6533.812479581836,0.0,1.728653086252685
2020-02-06,26.627501,27.135,26.352501,27.105,26.418713,56566400,25.63964769891526,24.4391307262842,1.2005169726310605,0.947402702221257,26.1867385289157,22.721613958770977,3.4651245701447237,2.885370665586549,31.310755698536624,86.49692686189606,80.17253308184928,False,False,False,0.0,177098.98725906567,177098.98725906567,4214.315583142772,6533.812479581836,0.0,1.7707962420841128
2020-02-07,26.745001,27.202499,26.530001,26.754999,26.077574,77026000,25.918485524186448,24.64966420571291,1.2688213184735382,0.9875800292527921,26.41404271734942,22.889671668822185,3.524371048527236,3.0983707932334448,31.537478664902387,70.66607845704411,71.97065172073592,False,False,False,0.0,174812.14635739956,174812.14635739956,-2286.840901666117,6533.812479581836,0.01291278361925841,1.7479278330674517
2020-02-10,26.495001,27.727501,26.475,27.719999,27.018137,61624400,26.368863893139835,24.9287855506481,1.4400783424917343,1.04414231840766,26.936425230409654,23.090935307621262,3.845489922788392,3.347410503085094,31.932653303528614,83.30382742844652,73.37692785155573,False,False,False,0.0,181117.27540019603,181117.27540019603,6305.1290427964705,6533.812479581836,0.0,1.8109791234954162
2020-02-11,28.174999,28.467501,27.52,27.74,27.037634,96885200,26.711647919854876,25.184350500589183,1.5272974192656932,1.104536706014914,27.25785513824579,23.284646336470377,3.9732088017754137,3.556009935981867,32.538662535883745,83.52450275848933,81.44454341999074,False,False,False,0.0,181247.9581836001,181247.9581836001,130.68278340407414,6533.812479581836,0.0,1.8122859513294571
2020-02-12,28.2225,28.5875,28.025,28.5525,27.829561,60804000,27.171860939891157,25.49054590962653,1.6813150302646278,1.1766339965461283,27.775713082947473,23.504140239117444,4.271572843830029,3.7945309052645877,33.15129808706519,90.87421195991774,80.10467995651332,False,False,False,0.0,186556.68082326037,186556.68082326037,5308.722639660264,6533.812479581836,0.0,1.8653731777260596
2020-02-13,27.9475,28.775,27.844999,28.442499,27.722347,77641200,27.48952045491837,25.758905281478665,1.7306151734397055,1.2458816436578255,28.042427449768486,23.70990518748755,4.332522262280936,3.9738613576033703,33.79095158561964,83.32548051919657,80.48427711015518,False,False,False,0.0,185837.95491669388,185837.95491669388,-718.7259065664839,6533.812479581836,0.0038525873391121747,1.8581859186603948
2020-02-14,28.555,28.747499,28.27,28.635,27.909973,56984800,27.775890341188777,26.020368437707877,1.7555219034809006,1.30958667613571,28.279456469861092,23.915117471342235,4.364338998518857,4.104020571241866,34.40014539376673,86.3105076128558,74.5967477454328,False,False,False,0.0,187095.72035282588,187095.72035282588,1257.765436132002,6533.812479581836,0.0,1.870763573021715
2020-02-18,28.23,28.8575,28.147499,28.684999,27.958706,65083600,28.003167505891582,26.262607579734432,1.7405599261571503,1.36345833238839,28.441673481916656,24.113862535036308,4.327810946880348,4.17861736312136,34.87332573654099,87.20303493904242,80.32518573627922,False,False,False,0.0,187422.4044429925,187422.4044429925,326.6840901666146,6533.812479581836,0.0,1.874030413923381
2020-02-19,29.202499,29.700001,29.1,29.514999,28.767693,52813600,28.381125379418688,26.558279527031303,1.8228458523873847,1.4208817723882643,28.871003689149994,24.338909887743128,4.532093801406866,4.296442842549862,35.588156266729776,95.12210828387508,81.89387058157529,False,False,False,0.0,192845.4688010454,192845.4688010454,5423.064358052914,6533.812479581836,0.0,1.92826105750391
2020-02-20,29.325001,29.495001,27.5975,28.674999,27.948959,113828800,28.454593784564015,26.750708570028458,1.703885214535557,1.4562572026566758,28.792601813489995,24.519580267420498,4.273021546069497,4.2886357437230735,35.14638280756036,49.04667627410467,69.66603208666345,False,False,True,0.0,187357.06631819665,187357.06631819665,-5488.40248284876,6533.812479581836,0.028460105995599144,1.8733770326754224
2020-02-21,28.264999,28.395,26.682501,27.035,26.350487,103553600,28.09969533842301,26.776553245480414,1.3231420929425965,1.4396178139424158,28.089561088093998,24.624389422944645,3.4651716651493523,4.014147717531833,34.17601365811958,20.279403778743752,31.89086975727377,True,False,True,0.0,176641.62038549493,176641.62038549493,-10715.445932701725,6533.812479581836,0.08402504096307108,1.7662225733484054
2020-02-24,24.07,24.895,23.407499,23.92,23.314352,134837200,27.054771503817257,26.516866586800376,0.5379049170168813,1.326903701826724,26.4217366528564,24.595039863655284,1.8266967892011152,3.2849974080882607,33.24239792486538,7.592237660135316,11.404502495334334,True,False,True,0.0,156288.79451159752,156288.79451159752,-20352.82587389741,6533.812479581836,0.18956460069675085,1.5626943146094312
2020-02-25,24.4825,24.727501,21.735001,21.985001,21.428349,150396800,25.787328877862944,26.10487880618216,-0.3175499283192167,1.1213469980584814,24.64704239171384,24.486288244336315,0.16075414737752425,2.2435829878513487,32.84365359873107,4.796290838705438,9.093551060780054,True,False,True,0.0,143645.87389741914,143645.87389741914,-12642.92061417838,6533.812479581836,0.2551244538412487,1.4362651084676474
2020-02-26,22.32,23.432501,21.7875,22.2875,21.72319,167868000,24.91237165839721,25.75784436925651,-0.8454727108593012,0.8754945344437586,23.703225435028305,24.39467206748897,-0.6914466324606643,1.2652397810806777,32.46389709765078,12.364187408612594,13.187092608887724,True,False,True,0.0,145622.34563868018,145622.34563868018,1976.471741261048,6533.812479581836,0.24487546145605488,1.456029825880258
2020-02-27,20.575001,21.602501,18.895,18.955,18.475067,212558000,23.423028743797907,25.139403972051372,-1.7163752282534652,0.5515108141066056,21.80393526101698,24.16801906467693,-2.3640838036599483,0.055465252833802436,32.7708831489799,5.344163932193094,9.892552033636955,True,False,True,0.0,123848.41555047368,123848.41555047368,-21773.9300882065,6533.812479581836,0.35778415577788103,1.2382905249981928
2020-02-28,17.102501,19.3575,16.875,19.25,18.7626,247111200,22.37977155784843,24.604003610955793,-2.2242320531073645,0.20454295570485936,20.78236115661019,23.963101603648724,-3.1807404470385343,-1.0232699804569765,33.41387243656848,11.980025828536867,25.78013622990793,True,False,True,0.0,125775.89023195034,125775.89023195034,1927.474681476655,6533.812479581836,0.3477892376008551,1.2575652718129595
