Date,Open,High,Low,Close,Adj Close,Volume
2019-08-19,15.367500,15.560000,15.242500,15.432500,15.036319,60022000
2019-08-20,15.352500,15.512500,15.102500,15.115000,14.726970,62632000
2019-08-21,15.507500,15.647500,15.342500,15.500000,15.102084,50740800
2019-08-22,15.590000,15.697500,14.982500,15.350000,14.955935,76314800
2019-08-23,15.032500,15.450000,13.770000,13.945000,13.587005,151175200
2019-08-26,14.372500,14.515000,14.115000,14.510000,14.137500,73292800
2019-08-27,14.812500,14.890000,14.250000,14.422500,14.052247,77289600
2019-08-28,14.277500,14.642500,14.062500,14.567500,14.193523,63912400
2019-08-29,15.105000,15.357500,14.935000,15.230000,14.839015,70761600
2019-08-30,15.480000,15.482500,14.865000,15.122500,14.734276,68051600
2019-09-03,14.822500,15.045000,14.527500,14.682500,14.305572,64392800
2019-09-04,15.095000,15.342500,14.980000,15.300000,14.907219,50232400
2019-09-05,15.805000,16.277500,15.780000,16.145000,15.730525,63372000
2019-09-06,16.212500,16.240000,15.990000,16.100000,15.686680,57519200
2019-09-09,16.242500,16.267500,15.742500,15.997500,15.586814,56156400
2019-09-10,15.735000,15.870000,15.420000,15.865000,15.457715,68382800
2019-09-11,15.937500,16.322500,15.832500,16.292500,15.874240,55700400
2019-09-12,16.594999,16.870001,16.422501,16.495001,16.071543,69965600
2019-09-13,16.424999,16.535000,16.250000,16.320000,15.901032,53805200
2019-09-16,15.997500,16.195000,15.950000,16.094999,15.681808,48562000
2019-09-17,16.090000,16.322500,15.995000,16.307501,15.888857,45398000
2019-09-18,16.215000,16.317499,15.687500,16.297501,15.879110,71031600
2019-09-19,16.382500,16.672501,16.275000,16.370001,15.949749,66385200
2019-09-20,16.440001,16.487499,15.685000,15.855000,15.447971,61756400
2019-09-23,15.820000,16.010000,15.675000,15.870000,15.462586,44704800
2019-09-24,16.087500,16.184999,15.035000,15.242500,14.851196,101882800
2019-09-25,15.190000,15.860000,14.807500,15.730000,15.326180,76152000
2019-09-26,15.682500,15.715000,15.215000,15.572500,15.172725,68107200
2019-09-27,15.637500,15.662500,14.665000,15.007500,14.622229,94246000
2019-09-30,15.150000,15.480000,15.070000,15.407500,15.011960,58551600
2019-10-01,15.580000,15.837500,14.955000,15.035000,14.649023,79227200
2019-10-02,14.732500,14.732500,14.005000,14.265000,13.898791,135412000
2019-10-03,14.255000,14.742500,13.727500,14.735000,14.356723,120260800
2019-10-04,14.927500,15.420000,14.897500,15.355000,14.960807,84488800
2019-10-07,15.215000,15.582500,15.135000,15.212500,14.821965,81265200
2019-10-08,14.910000,15.120000,14.500000,14.520000,14.147243,117702800
2019-10-09,14.900000,15.152500,14.765000,14.960000,14.575948,76134800
2019-10-10,14.962500,15.467500,14.920000,15.287500,14.895041,88119600
2019-10-11,15.805000,16.250000,15.785000,15.860000,15.452843,111254800
2019-10-14,15.812500,16.027500,15.765000,15.877500,15.469893,45746800
2019-10-15,16.020000,16.587500,15.992500,16.480000,16.056929,70360800
2019-10-16,16.305000,16.477501,16.197500,16.357500,15.937572,58596800
2019-10-17,16.639999,16.715000,16.285000,16.469999,16.047184,60919600
2019-10-18,16.405001,16.507500,15.747500,15.997500,15.586814,77222000
2019-10-21,16.257500,16.455000,16.107500,16.420000,15.998466,47088000
2019-10-22,16.590000,16.682501,16.020000,16.040001,15.628222,62511600
2019-10-23,15.927500,16.127501,15.850000,16.115000,15.701297,48452800
2019-10-24,16.467501,16.610001,16.242500,16.577499,16.151924,61242400
2019-10-25,16.322500,16.997499,16.312500,16.955000,16.519732,64588800
2019-10-28,17.215000,17.542500,17.215000,17.472500,17.023947,55798000
2019-10-29,17.387501,17.462500,17.057501,17.070000,16.631781,53514000
2019-10-30,17.160000,17.395000,16.867500,17.309999,16.865618,59492400
2019-10-31,17.442499,17.480000,17.027500,17.322500,16.877798,61648000
2019-11-01,17.552500,17.797501,17.472500,17.792500,17.335732,57526400
2019-11-04,18.152500,18.242500,18.030001,18.110001,17.645081,49963200
2019-11-05,18.192499,18.245001,17.972500,18.132500,17.667000,51614800
2019-11-06,18.087500,18.094999,17.762501,18.017500,17.554958,57664800
2019-11-07,18.302500,18.549999,18.042500,18.200001,17.732771,62859600
2019-11-08,18.092501,18.422501,17.957500,18.415001,17.942251,40803600
2019-11-11,18.142500,18.365000,18.062500,18.337500,17.866739,38046400
2019-11-12,18.379999,18.680000,18.299999,18.487499,18.012890,64346000
2019-11-13,18.307501,18.557501,18.264999,18.459999,17.986095,55879200
2019-11-14,18.297501,18.492500,18.127501,18.455000,17.981226,53325600
2019-11-15,18.777500,18.834999,18.615000,18.802500,18.319801,45293200
2019-11-18,18.777500,18.995001,18.545000,18.900000,18.414801,48348000
2019-11-19,19.117500,19.117500,18.772499,18.977501,18.490313,56060000
2019-11-20,18.837500,19.007500,18.205000,18.645000,18.166348,75190000
2019-11-21,18.580000,18.612499,18.337500,18.500000,18.025066,45329600
2019-11-22,18.639999,18.677500,18.242500,18.549999,18.073784,41834000
2019-11-25,18.780001,19.205000,18.775000,19.192499,18.699791,40039200
2019-11-26,19.227501,19.377501,19.150000,19.307501,18.811838,41845200
2019-11-27,19.445000,19.705000,19.379999,19.697500,19.191828,40778400
2019-11-29,19.552500,19.642500,19.400000,19.434999,18.936066,26898000
2019-12-02,19.434999,19.447500,18.507500,18.809999,18.327110,75907600
2019-12-03,18.075001,18.407499,17.777500,18.387501,17.915457,78026000
2019-12-04,18.672501,18.792500,18.584999,18.660000,18.180960,43829600
2019-12-05,18.855000,18.857500,18.492500,18.757500,18.275955,44540400
2019-12-06,19.170000,19.405001,19.135000,19.337500,18.841068,46470800
2019-12-09,19.272499,19.532499,19.080000,19.100000,18.609667,38964400
2019-12-10,19.112499,19.320000,18.920000,19.057501,18.568258,56024000
2019-12-11,19.170000,19.407499,19.090000,19.344999,18.848377,45298000
2019-12-12,19.282499,20.000000,19.205000,19.787500,19.279516,91582000
2019-12-13,19.740000,20.180000,19.615000,19.965000,19.452457,80498000
2019-12-16,20.355000,20.642500,20.340000,20.537500,20.010262,49694000
2019-12-17,20.642500,20.697500,20.500000,20.565001,20.037054,42274400
2019-12-18,20.662500,20.820000,20.584999,20.612499,20.083336,35704000
2019-12-19,20.665001,21.045000,20.665001,21.032499,20.492556,41692400
2019-12-20,21.307501,21.379999,21.150000,21.282499,20.736137,49774000
2019-12-23,21.504999,21.545000,21.392500,21.440001,20.889597,36213600
2019-12-24,21.487499,21.517500,21.312500,21.459999,20.916637,19949200
2019-12-26,21.557501,22.027500,21.557501,22.017500,21.460024,32129200
2019-12-27,22.252501,22.264999,21.787500,21.952499,21.396671,49875200
2019-12-30,21.932501,21.965000,21.200001,21.514999,20.970249,56452800
2019-12-31,21.325001,21.690001,21.215000,21.637501,21.089649,42190000
2020-01-02,22.177500,22.709999,22.055000,22.709999,22.134991,65536000
2020-01-03,21.822500,22.500000,21.809999,22.092501,21.533127,72590000
2020-01-06,21.567499,22.520000,21.487499,22.512501,21.942493,64047600
2020-01-07,22.535000,22.695000,22.290001,22.485001,21.915688,53849600
2020-01-08,22.490000,23.320000,22.382500,23.002501,22.420088,79582400
2020-01-09,23.557501,23.715000,23.180000,23.582500,22.985401,72711600
2020-01-10,23.847500,23.867500,23.282499,23.389999,22.797771,68802000
2020-01-13,23.682501,24.219999,23.577499,24.207500,23.594576,58279200
2020-01-14,24.145000,24.287500,23.805000,23.924999,23.319229,72868800
2020-01-15,23.945000,24.282499,23.705000,23.940001,23.333849,66501600
2020-01-16,24.277500,24.622499,24.132500,24.607500,23.984446,60550400
2020-01-17,24.927500,25.035000,24.565001,24.975000,24.342644,72201200
2020-01-21,24.757500,25.127501,24.740000,24.962500,24.330460,69441200
2020-01-22,25.307501,25.572500,25.045000,25.132500,24.496155,68074400
2020-01-23,25.082500,25.397499,24.742500,25.365000,24.722769,71794400
2020-01-24,25.725000,25.802500,24.377501,24.707500,24.081915,119687200
2020-01-27,23.062500,23.587500,22.545000,23.180000,22.593090,99313200
2020-01-28,23.662500,24.417500,23.495001,24.257500,23.643309,85931200
2020-01-29,24.657499,24.740000,24.045000,24.344999,23.728592,68938800
2020-01-30,23.900000,24.650000,23.662500,24.620001,23.996634,100124800
2020-01-31,24.920000,24.937500,23.187500,23.410000,22.817270,110192000
2020-02-03,23.777500,24.665001,23.732500,24.485001,23.865049,86844000
2020-02-04,25.500000,26.312500,25.254999,26.157499,25.495205,70124400
2020-02-05,27.139999,27.145000,25.972500,26.459999,25.790043,87306000
2020-02-06,26.627501,27.135000,26.352501,27.105000,26.418713,56566400
2020-02-07,26.745001,27.202499,26.530001,26.754999,26.077574,77026000
2020-02-10,26.495001,27.727501,26.475000,27.719999,27.018137,61624400
2020-02-11,28.174999,28.467501,27.520000,27.740000,27.037634,96885200
2020-02-12,28.222500,28.587500,28.025000,28.552500,27.829561,60804000
2020-02-13,27.947500,28.775000,27.844999,28.442499,27.722347,77641200
2020-02-14,28.555000,28.747499,28.270000,28.635000,27.909973,56984800
2020-02-18,28.230000,28.857500,28.147499,28.684999,27.958706,65083600
2020-02-19,29.202499,29.700001,29.100000,29.514999,28.767693,52813600
2020-02-20,29.325001,29.495001,27.597500,28.674999,27.948959,113828800
2020-02-21,28.264999,28.395000,26.682501,27.035000,26.350487,103553600
2020-02-24,24.070000,24.895000,23.407499,23.920000,23.314352,134837200
2020-02-25,24.482500,24.727501,21.735001,21.985001,21.428349,150396800
2020-02-26,22.320000,23.432501,21.787500,22.287500,21.723190,167868000
2020-02-27,20.575001,21.602501,18.895000,18.955000,18.475067,212558000
2020-02-28,17.102501,19.357500,16.875000,19.250000,18.762600,247111200
2020-03-02,19.817499,21.934999,18.992500,21.877501,21.323570,181759200
2020-03-03,22.092501,22.875000,19.219999,19.817499,19.315727,274063200
2020-03-04,20.885000,22.287500,20.325001,22.222500,21.659834,157913600
2020-03-05,20.559999,21.690001,19.772499,20.272499,19.759207,193486000
2020-03-06,18.182501,19.520000,17.750000,19.209999,18.723610,196759600
2020-03-09,15.382500,17.287500,15.250000,15.307500,14.919921,203482400
2020-03-10,16.995001,17.732500,15.250000,17.690001,17.242096,228126400
2020-03-11,16.445000,16.807501,14.750000,15.415000,15.024697,215464000
2020-03-12,12.375000,14.375000,11.100000,11.190000,10.906672,309112800
2020-03-13,13.060000,14.327500,11.265000,14.210000,13.850208,278145200
2020-03-16,10.115000,12.150000,9.247500,9.312500,9.076712,329145200
2020-03-17,9.845000,11.285000,8.937500,10.830000,10.555788,381010400
2020-03-18,9.075000,10.375000,8.182500,9.827500,9.578672,424499600
2020-03-19,9.712500,11.020000,9.000000,10.055000,9.800412,402404400
2020-03-20,10.747500,10.950000,8.775000,8.877500,8.652724,391127600
2020-03-23,8.982500,9.500000,8.067500,8.905000,8.679528,410036800
2020-03-24,10.307500,10.935000,10.032500,10.890000,10.614269,414912000
2020-03-25,11.050000,11.960000,10.270000,10.637500,10.368162,417437200
2020-03-26,10.957500,12.500000,10.917500,12.370000,12.056797,324620000
2020-03-27,11.407500,12.082500,10.947500,11.085000,10.804332,278571600
2020-03-30,11.395000,12.345000,11.250000,12.250000,11.939836,208310800
2020-03-31,12.152500,12.882500,11.715000,11.910000,11.608443,365952000
2020-04-01,10.900000,11.430000,10.155000,10.432500,10.168353,267794800
2020-04-02,10.300000,11.085000,10.192500,11.050000,10.770218,233765600
2020-04-03,10.965000,11.245000,10.215000,10.605000,10.336485,277242000
2020-04-06,11.777500,13.047500,11.590000,12.825000,12.500277,259308400
2020-04-07,13.975000,14.072500,12.750000,12.800000,12.475910,329004800
2020-04-08,13.172500,13.750000,12.820000,13.617500,13.272710,259090000
2020-04-09,13.982500,14.180000,13.317500,13.667500,13.321444,276648800
2020-04-13,13.500000,14.220000,13.267500,14.142500,13.784418,213480800
2020-04-14,15.012500,16.100000,14.847500,15.977500,15.572957,245024800
2020-04-15,15.227500,15.847500,14.915000,15.447500,15.056376,215844000
2020-04-16,15.952500,16.517500,15.487500,16.275000,15.862925,281460000
2020-04-17,16.917500,17.025000,16.007500,16.682501,16.260105,231782400
2020-04-20,16.297501,16.877501,16.115000,16.142500,15.733778,193499200
2020-04-21,15.665000,15.782500,14.077500,14.357500,13.993975,259744800
2020-04-22,15.257500,15.915000,15.077500,15.627500,15.231817,137092800
2020-04-23,15.807500,16.397499,15.430000,15.525000,15.131913,212434000
2020-04-24,15.635000,16.350000,15.302500,16.275000,15.862925,158990800
2020-04-27,16.795000,16.897499,16.410000,16.592501,16.172384,152370800
2020-04-28,17.055000,17.057501,15.652500,15.695000,15.297607,193123600
2020-04-29,16.762501,17.592501,16.522499,17.327499,16.888775,173052000
2020-04-30,17.602501,17.617500,16.987499,17.442499,17.000860,190272400
2020-05-01,16.330000,16.827499,15.625000,15.877500,15.475487,173122800
2020-05-04,15.635000,16.482500,15.517500,16.437500,16.021309,100378000
2020-05-05,16.932501,17.555000,16.802500,16.962500,16.533014,144357200
2020-05-06,17.385000,17.782499,17.097500,17.297501,16.859533,155940400
2020-05-07,17.957500,18.187500,17.642500,17.972500,17.517443,144744800
2020-05-08,18.387501,18.737499,18.129999,18.697500,18.224089,131101200
2020-05-11,18.367500,19.475000,18.312500,19.162500,18.677313,134692000
2020-05-12,19.367500,19.532499,18.007500,18.022499,17.566179,169681600
2020-05-13,18.147499,18.612499,16.690001,17.340000,16.900959,245559600
2020-05-14,17.010000,17.922501,16.527500,17.915001,17.461399,201499600
2020-05-15,17.177500,18.275000,17.072500,18.222500,17.761114,178903200
2020-05-18,19.000000,19.549999,18.805000,19.277500,18.789402,148237200
2020-05-19,19.344999,19.892500,19.100000,19.129999,18.645638,130715200
2020-05-20,19.802500,20.377501,19.802500,20.250000,19.737276,142708000
2020-05-21,20.309999,20.480000,19.482500,19.627501,19.130539,161346800
2020-05-22,19.522499,19.872499,19.262501,19.805000,19.303547,104832400
2020-05-26,20.762501,20.830000,19.594999,19.722500,19.223135,122601200
2020-05-27,19.527500,20.010000,18.344999,20.000000,19.493607,173645600
2020-05-28,19.650000,20.802500,19.637501,19.872499,19.369333,151996400
2020-05-29,20.010000,20.830000,19.580000,20.692499,20.168573,179246400
2020-06-01,20.514999,21.059999,20.407499,20.947500,20.417118,104940800
2020-06-02,21.059999,21.387501,20.410000,21.365000,20.824047,125357200
2020-06-03,21.537500,21.872499,21.302500,21.655001,21.106705,107516800
2020-06-04,21.557501,21.969999,20.840000,21.215000,20.677845,133204400
2020-06-05,21.475000,22.632500,21.375000,22.472500,21.903507,140697200
2020-06-08,22.397499,23.020000,21.975000,22.972500,22.390844,109272400
2020-06-09,22.722500,23.745001,22.684999,23.485001,22.890369,106589600
2020-06-10,23.990000,24.805000,23.844999,24.332500,23.716412,151455600
2020-06-11,23.145000,23.552500,20.705000,20.750000,20.224617,191666000
2020-06-12,22.072500,22.412500,20.107500,21.200001,20.663225,205938400
2020-06-15,20.270000,22.170000,20.014999,21.947500,21.391798,199092400
2020-06-16,23.347500,23.530001,22.077499,23.107500,22.522429,191608800
2020-06-17,23.542500,23.865000,23.100000,23.332500,22.741730,129429200
2020-06-18,23.235001,23.590000,23.010000,23.512501,22.917173,106392800
2020-06-19,24.242500,24.307501,22.990000,23.480000,22.885492,144975200
2020-06-22,23.477501,24.387501,23.377501,24.315001,23.699356,110066800
2020-06-23,24.842501,25.655001,24.665001,24.950001,24.318277,117449200
2020-06-24,24.725000,25.117500,22.962500,23.480000,22.885492,196410800
2020-06-25,23.477501,24.180000,22.684999,24.102501,23.492237,150851600
2020-06-26,24.004999,24.075001,22.225000,22.370001,21.803602,187970400
2020-06-29,22.302500,23.107500,21.570000,23.084999,22.500494,129804800
2020-06-30,23.080000,24.620001,23.032499,24.412500,23.794386,125694400
2020-07-01,24.465000,25.617500,24.309999,25.285000,24.644793,126068800
2020-07-02,26.072500,26.467501,25.684999,25.822500,25.168686,114076000
2020-07-06,26.825001,27.895000,26.822500,27.719999,27.018137,105992000
2020-07-07,27.637501,28.540001,27.059999,27.174999,26.486940,123049600
2020-07-08,27.607500,28.235001,27.122499,28.219999,27.505480,119965600
2020-07-09,28.852501,29.167500,27.465000,28.924999,28.192629,158798000
2020-07-10,28.855000,29.612499,27.972500,29.537500,28.789623,121394800
2020-07-13,30.512501,31.487499,27.422501,27.712500,27.010832,187292400
2020-07-14,26.897499,28.430000,25.847500,28.299999,27.583452,229875600
2020-07-15,28.715000,29.055000,27.347500,28.440001,27.719910,183772000
2020-07-16,27.510000,28.090000,26.747499,27.830000,27.125355,149986000
2020-07-17,28.040001,28.260000,27.250000,27.959999,27.252064,115501600
2020-07-20,28.200001,30.557501,27.772499,30.340000,29.571804,125810800
2020-07-21,30.897499,30.917500,29.100000,29.370001,28.626364,147156800
2020-07-22,29.542500,30.032499,28.912500,29.709999,28.957754,113894400
2020-07-23,29.577499,29.809999,26.892500,27.382500,26.689184,168324400
2020-07-24,26.127501,27.040001,25.252501,26.572500,25.899694,178609200
2020-07-27,27.147499,28.137501,26.870001,28.000000,27.291050,133812000
2020-07-28,27.770000,27.927500,26.842501,26.947500,26.265200,119351200
2020-07-29,27.422501,28.152500,27.287500,27.865000,27.159472,97140400
2020-07-30,27.225000,28.492500,26.840000,28.317499,27.600512,151100000
2020-07-31,29.830000,29.875000,28.219999,29.844999,29.089336,179907600
2020-08-03,30.562500,31.282499,30.514999,30.957500,30.173666,108934000
2020-08-04,30.830000,31.405001,30.584999,31.360001,30.565979,105504000
2020-08-05,31.537500,31.767500,31.227501,31.610001,30.809647,81190800
2020-08-06,31.527500,32.982498,31.305000,32.820000,31.989008,96032000
2020-08-07,32.654999,32.955002,30.922501,31.747499,30.943666,148354000
2020-08-10,31.817499,31.902500,30.042500,31.320000,30.526991,127155600
2020-08-11,30.889999,31.362499,29.347500,29.542500,28.794498,155136800
2020-08-12,30.275000,32.090000,30.275000,31.752501,30.948540,110623600
2020-08-13,32.020000,32.794998,31.632500,31.975000,31.165405,117140800
2020-08-14,32.165001,32.297501,31.352501,31.882500,31.075249,99868800
2020-08-17,32.467499,33.090000,32.415001,32.935001,32.101101,63332400
2020-08-18,33.357498,34.099998,32.822498,33.902500,33.044102,74656800
2020-08-19,33.897499,34.302502,33.072498,33.240002,32.398380,102923600
2020-08-20,32.937500,34.797501,32.792500,34.607498,33.731247,76387200
2020-08-21,34.665001,35.502499,34.447498,35.330002,34.435463,82140000
2020-08-24,36.552502,36.889999,35.110001,35.985001,35.073875,125692000
2020-08-25,35.707500,36.862499,35.517502,36.825001,35.892605,86278400
2020-08-26,37.317501,39.262501,37.270000,39.182499,38.190414,109831600
2020-08-27,39.645000,39.967499,37.895000,38.827499,37.844402,151301200
2020-08-28,39.322498,39.682499,38.787498,39.427502,38.429214,99072800
2020-08-31,39.634998,41.134998,39.455002,40.340000,39.318607,90199200
2020-09-01,41.480000,42.492500,40.737499,42.435001,41.360558,96573600
2020-09-02,43.869999,43.917500,41.167500,43.632500,42.527740,144684800
2020-09-03,41.682499,41.849998,35.705002,36.932499,35.997379,221512400
2020-09-04,36.345001,37.575001,30.965000,35.410000,34.513428,280740400
2020-09-08,31.237499,33.492500,30.264999,30.405001,29.635157,213412400
2020-09-09,32.257500,33.799999,31.417500,33.017502,32.181511,145176000
2020-09-10,34.130001,34.597500,30.434999,31.107500,30.319870,232968400
2020-09-11,31.750000,32.047501,29.202499,30.427500,29.657087,192898800
2020-09-14,31.750000,32.702499,31.270000,31.995001,31.184900,134516400
2020-09-15,33.332500,33.855000,32.740002,33.355000,32.510460,150444800
2020-09-16,33.632500,33.830002,31.647499,31.752501,30.948540,153070800
2020-09-17,29.302500,30.990000,29.012501,30.290001,29.523069,223422400
2020-09-18,30.715000,30.862499,27.690001,29.120001,28.382692,231521200
2020-09-21,27.807501,29.487499,27.025000,29.465000,28.718956,187657200
2020-09-22,30.299999,31.282499,29.115000,31.075001,30.288195,157533200
2020-09-23,30.962500,31.037500,27.927500,28.197500,27.483549,202753600
2020-09-24,27.422501,29.677500,27.292500,28.610001,27.885607,187518000
2020-09-25,28.767500,30.889999,28.262501,30.615000,29.839842,162239200
2020-09-28,32.322498,32.500000,31.392500,32.430000,31.608885,136665600
2020-09-29,32.369999,32.709999,31.882500,32.090000,31.277493,110902800
2020-09-30,32.147499,33.880001,32.062500,32.724998,31.896412,169384000
2020-10-01,34.142502,34.517502,33.445000,34.257500,33.390110,139338000
2020-10-02,32.029999,33.407501,31.082500,31.432501,30.636642,199776800
