Date,Time,High,Low,Open,Close,Volume
20220403,22:00:00,45951.0,45788.0,45893.75,45942.25,0.88964021
20220403,22:30:00,46067.75,45910.5,45942.25,46039.0,0.70749152
20220403,23:00:00,46162.75,46028.0,46038.75,46141.0,0.37692744
20220403,23:30:00,46176.75,46045.25,46141.0,46045.25,0.39417844
20220404,00:00:00,46124.5,45871.75,46045.5,46124.5,0.99014811
20220404,00:30:00,46152.5,46088.0,46124.5,46088.0,0.47761987
20220404,01:00:00,46211.5,46065.5,46088.0,46192.5,0.98360386
20220404,01:30:00,46230.5,46192.75,46192.75,46230.5,0.22508732
20220404,02:00:00,46250.0,46201.5,46230.5,46225.25,0.78104784
20220404,02:30:00,46269.25,46207.0,46225.25,46216.25,0.13792771
20220404,03:00:00,46216.5,46107.0,46216.25,46163.75,0.27185204
20220404,03:30:00,46236.5,46136.0,46164.0,46176.5,2.30138854
20220404,04:00:00,46179.75,46106.25,46176.25,46174.25,0.27563318
20220404,04:30:00,46267.5,45990.75,46174.5,46154.5,2.66049449
20220404,05:00:00,46154.5,45957.0,46154.5,46044.75,2.85077518
20220404,05:30:00,46083.0,45900.25,46044.75,45938.25,0.62391214
20220404,06:00:00,46033.25,45875.0,45938.0,45943.25,3.59723695
20220404,06:30:00,46052.5,45836.0,45943.5,45998.75,0.64314689
20220404,07:00:00,46203.5,45976.5,45998.75,46185.25,1.16180598
20220404,07:30:00,46185.75,46115.75,46185.5,46176.75,0.49230014
20220404,08:00:00,46252.75,46149.0,46176.75,46218.0,2.66777248
20220404,08:30:00,46218.25,45936.75,46218.0,46016.5,2.14730972
20220404,09:00:00,46075.5,45976.25,46016.75,46021.0,3.01950127
20220404,09:30:00,46246.0,45899.25,46021.0,46196.5,2.05456748
20220404,10:00:00,46353.5,46132.25,46196.5,46142.75,4.96191268
20220404,10:30:00,46159.25,45917.0,46142.5,45917.25,6.20016637
20220404,11:00:00,45982.0,45583.25,45917.0,45682.25,6.65867749
20220404,11:30:00,45749.0,45618.75,45682.25,45648.0,3.34808332
20220404,12:00:00,45799.5,45595.5,45647.75,45766.0,3.85905129
20220404,12:30:00,45796.75,45676.5,45766.0,45716.5,3.67865057
20220404,13:00:00,45767.0,45690.5,45716.5,45748.75,3.5354015
20220404,13:30:00,45749.0,45238.0,45748.75,45395.75,21.30731665
20220404,14:00:00,45395.5,45158.5,45395.5,45300.75,5.13519519
20220404,14:30:00,45540.25,45258.0,45300.75,45540.25,4.21818528
20220404,15:00:00,45765.5,45540.25,45540.25,45752.25,2.93526501
20220404,15:30:00,45959.25,45752.25,45752.5,45955.5,10.38979819
20220404,16:01:00,46321.25,45763.5,45943.5,46225.75,13.14218053
20220404,16:30:00,46387.0,46131.0,46225.75,46314.5,2.62761265
20220404,17:00:00,46569.25,46212.0,46314.5,46549.25,15.65165753
20220404,17:30:00,46598.5,46377.75,46546.75,46486.0,1.58153376
20220404,18:00:00,46509.0,46398.5,46486.0,46427.75,1.32884831
20220404,18:30:00,46868.5,46427.75,46428.0,46689.0,4.62174991
20220404,19:00:00,46840.75,46641.5,46731.5,46815.5,1.43413642
20220404,19:30:00,46885.0,46573.0,46815.5,46620.0,13.2275459
20220404,20:00:00,46642.0,46518.0,46611.0,46587.5,0.75091584
20220404,20:30:00,46589.5,46449.5,46587.75,46521.25,1.62462597
20220404,21:00:00,46552.75,46484.25,46525.0,46542.75,0.64158065
20220404,21:30:00,46688.5,46542.75,46543.0,46638.25,1.25189638
20220404,22:00:00,46744.0,46604.25,46638.25,46608.0,0.66065202
20220404,22:30:00,46651.75,46576.25,46608.0,46651.5,3.11889223
20220404,23:00:00,46780.0,46608.75,46640.25,46651.5,2.81477774
20220404,23:30:00,46707.25,46614.25,46651.75,46654.75,0.40589491
20220405,00:00:00,46761.25,46654.75,46655.0,46702.0,3.94403873
20220405,00:30:00,46865.5,46702.0,46702.0,46792.0,2.19533639
20220405,01:00:00,46841.25,46724.0,46792.0,46765.25,1.19935705
20220405,01:30:00,46795.75,46726.5,46765.25,46731.75,0.53747561
20220405,02:00:00,46741.5,46693.5,46731.75,46693.5,0.47493053
20220405,02:30:00,46694.5,46593.75,46694.5,46606.0,6.31241467
20220405,03:00:00,46653.5,46583.0,46611.0,46653.25,0.38185829
20220405,03:30:00,46725.5,46652.75,46652.75,46708.25,1.22363996
20220405,04:00:00,46708.25,46610.0,46708.25,46610.0,0.7921791
20220405,04:30:00,46655.0,46578.0,46610.25,46655.0,0.09718836
20220405,05:00:00,46682.25,46634.25,46655.0,46681.5,0.1363131
20220405,05:30:00,46689.5,46576.25,46681.5,46593.75,0.38577999
20220405,06:00:00,46681.25,46542.0,46586.0,46635.25,0.62248337
20220405,06:30:00,46680.0,46607.0,46635.25,46666.0,0.22915208
20220405,07:00:00,46739.0,46586.25,46666.0,46646.25,2.06666252
20220405,07:30:00,46689.5,46610.0,46646.25,46686.75,0.81651984
20220405,08:00:00,47181.25,46687.0,46687.0,47157.5,5.4301681
20220405,08:30:00,47181.25,46773.5,47157.75,46773.75,3.07623659
20220405,09:00:00,46855.0,46348.0,46765.5,46427.75,6.82127637
20220405,09:30:00,46594.5,46356.5,46427.75,46410.25,9.3810637
20220405,10:00:00,46455.75,45896.0,46410.25,45935.5,12.1590559
20220405,10:30:00,45966.5,45787.25,45943.5,45815.25,10.75440879
20220405,11:00:00,45895.5,45711.75,45815.25,45769.5,1.85619868
20220405,11:30:00,45818.0,45729.0,45769.75,45766.5,2.59375967
20220405,12:00:00,46020.75,45620.75,45766.75,45883.25,6.344014
20220405,12:30:00,45927.0,45759.5,45883.25,45923.25,5.64558401
20220405,13:00:00,46035.5,45923.0,45923.0,46029.75,2.22765079
20220405,13:30:00,46174.75,45931.5,46029.75,45967.75,3.14705741
20220405,14:00:00,45977.5,45887.0,45967.5,45952.0,7.69717148
20220405,14:30:00,45977.0,45896.75,45952.0,45909.75,2.48575619
20220405,15:00:00,46042.25,45500.0,45909.75,46009.25,12.1429965
20220405,15:30:00,46047.25,45925.75,45993.5,46028.75,1.87167079
20220405,16:01:00,46092.5,45878.75,46028.5,45880.0,4.95801884
20220405,16:30:00,45880.0,45643.5,45880.0,45849.5,20.85784634
20220405,17:00:00,45929.5,45779.0,45868.25,45850.75,2.24530037
20220405,17:30:00,45953.5,45847.5,45850.75,45941.0,1.9775664
20220405,18:00:00,45976.0,45869.0,45941.0,45873.25,2.687061
20220405,18:30:00,46028.0,45804.0,45873.5,45836.75,2.51360647
20220405,19:00:00,45877.5,45738.5,45836.75,45752.5,1.05848383
20220405,19:30:00,45876.5,45414.25,45752.25,45497.0,25.4385301
20220405,20:00:00,45504.0,44442.0,45496.75,44959.0,26.78388604
20220405,20:30:00,45119.5,44785.5,44958.75,45028.5,4.56061319
20220405,21:00:00,45354.25,44986.0,45028.0,45259.25,4.2868232
20220405,21:30:00,45261.75,45142.5,45261.75,45200.25,4.2862837
20220405,22:00:00,45364.75,45186.0,45200.0,45320.0,2.04839361
20220405,22:30:00,45345.5,45230.25,45319.75,45234.25,1.14126151
20220405,23:00:00,45284.75,45166.25,45234.25,45226.25,1.65142608
20220405,23:30:00,45309.25,45200.25,45226.75,45203.75,16.69081829
20220406,00:00:00,45355.75,45157.0,45207.25,45327.25,2.68112056
20220406,00:30:00,45379.75,45273.5,45325.25,45347.75,0.32611197
20220406,01:00:00,45446.25,45337.25,45347.75,45353.75,0.400749
20220406,01:30:00,45401.75,45345.75,45353.75,45370.25,0.35898611
20220406,02:00:00,45387.5,45281.25,45370.25,45383.0,0.36799033
20220406,02:30:00,45482.0,45381.25,45382.75,45468.75,0.87403085
20220406,03:00:00,45508.75,45458.75,45468.75,45459.0,0.49854087
20220406,03:30:00,45458.75,45277.25,45458.75,45290.0,0.38455924
20220406,04:00:00,45309.5,45210.25,45289.75,45293.75,0.36549379
20220406,04:30:00,45392.0,45269.0,45293.75,45391.75,0.83372076
20220406,05:00:00,45392.0,45268.25,45391.75,45271.25,0.2292357
20220406,05:30:00,45336.25,45232.75,45271.25,45336.0,2.52332217
20220406,06:00:00,45444.0,45060.0,45336.0,45444.0,1.30204631
20220406,06:30:00,45444.0,45085.0,45444.0,45085.25,4.97328968
20220406,07:00:00,45118.0,44690.5,45094.0,44692.75,5.05987079
20220406,07:30:00,45057.25,44692.75,44692.75,44828.0,2.67327831
20220406,08:00:00,44983.5,44700.5,44827.75,44922.25,4.2701602
20220406,08:30:00,44922.25,44766.5,44922.25,44766.5,3.39717542
20220406,09:00:00,44939.0,44753.75,44766.75,44921.75,2.451143
20220406,09:30:00,44961.0,44175.75,44922.0,44209.5,11.11684476
20220406,10:00:00,44226.5,43818.25,44189.0,44145.75,14.45272913
20220406,10:30:00,44431.0,44145.5,44145.75,44260.75,8.53887339
20220406,11:00:00,44273.25,43862.0,44260.75,43897.5,18.13493053
20220406,11:30:00,44252.0,43722.25,43897.5,44150.25,11.63132748
20220406,12:00:00,44246.25,43847.0,44150.5,43871.25,6.36987752
20220406,12:30:00,43912.0,43567.75,43871.0,43773.25,9.11846318
20220406,13:00:00,43773.25,43413.75,43773.25,43717.0,8.00237502
20220406,13:30:00,43922.5,43655.5,43716.75,43830.5,7.52344024
20220406,14:00:00,44278.25,43202.75,43830.5,43422.75,17.32879568
20220406,14:30:00,43948.0,43414.25,43431.75,43841.5,16.82836025
20220406,15:00:00,43963.0,43640.0,43841.25,43675.25,11.40031204
20220406,15:30:00,43847.5,43549.25,43665.5,43758.0,2.61283216
20220406,16:01:00,44013.0,43770.25,43770.5,43938.25,3.57636048
20220406,16:30:00,43962.25,43798.75,43938.25,43889.5,4.43807551
20220406,17:00:00,43981.5,43849.25,43889.5,43979.5,2.15577706
20220406,17:30:00,43986.0,43810.75,43986.0,43863.25,3.68739941
20220406,18:00:00,43863.25,43686.25,43863.25,43734.0,2.51402361
20220406,18:30:00,43752.25,43512.25,43733.75,43518.75,1.8198184
20220406,19:00:00,43611.25,43305.5,43518.75,43486.0,2.89482487
20220406,19:30:00,43519.5,43141.75,43486.0,43177.25,4.10472068
20220406,20:00:00,43493.25,43110.5,43174.0,43450.0,3.86336611
20220406,20:30:00,43538.0,42767.5,43450.0,42897.75,7.9317542
20220406,21:00:00,43224.75,42890.25,42895.25,43198.25,6.50115801
20220406,21:30:00,43414.75,43150.25,43198.25,43406.5,1.44963416
20220406,22:00:00,43419.75,43155.5,43406.75,43155.5,1.30876337
20220406,22:30:00,43396.75,43155.5,43163.25,43360.75,2.07584892
20220406,23:00:00,43401.25,43203.0,43360.75,43207.0,1.08698904
20220406,23:30:00,43374.5,43171.0,43206.75,43316.25,2.61255149
20220407,00:00:00,43355.25,43226.75,43316.25,43341.5,0.92200795
20220407,00:30:00,43476.75,43286.5,43341.5,43422.25,1.01720295
20220407,01:00:00,43438.5,43301.25,43422.0,43303.75,3.35758951
20220407,01:30:00,43420.75,43236.5,43303.75,43396.5,0.54553129
20220407,02:00:00,43422.75,43336.5,43396.5,43422.75,0.4917103
20220407,02:30:00,43483.5,43403.0,43422.75,43408.25,0.97618459
20220407,03:00:00,43515.75,43389.25,43408.25,43492.25,0.69960762
20220407,03:30:00,43548.0,43460.25,43494.0,43460.25,0.36063944
20220407,04:00:00,43515.25,43434.5,43460.25,43515.25,0.5018814
20220407,04:30:00,43537.25,43462.0,43515.25,43526.25,0.22420828
20220407,05:00:00,43526.25,43292.0,43526.25,43332.0,1.38415565
20220407,05:30:00,43488.0,43334.0,43334.0,43454.75,1.42757201
20220407,06:00:00,43473.0,43407.75,43455.25,43414.75,0.71219597
20220407,06:30:00,43446.75,43354.75,43414.75,43417.25,0.89044734
20220407,07:00:00,43712.0,43323.25,43417.0,43558.75,1.40009238
20220407,07:30:00,43841.5,43550.25,43558.75,43729.75,4.21811234
20220407,08:00:00,43838.0,43739.5,43739.75,43807.0,1.00090896
20220407,08:30:00,43807.0,43588.0,43807.0,43588.0,0.92400658
20220407,09:00:00,43592.75,43375.0,43584.0,43398.25,2.06279428
20220407,09:30:00,43672.25,43352.75,43398.25,43646.5,20.68562583
20220407,10:00:00,43779.75,43495.5,43646.5,43537.25,7.63285753
20220407,10:30:00,43585.25,43377.75,43525.75,43419.25,4.40848576
20220407,11:00:00,43578.75,43174.5,43419.5,43190.0,5.97262798
20220407,11:30:00,43338.0,43056.5,43175.0,43330.25,6.0039652
20220407,12:00:00,43478.75,43326.25,43330.25,43404.25,6.6695083
20220407,12:30:00,43492.5,43279.5,43404.5,43492.25,8.32417107
20220407,13:00:00,43688.75,43492.25,43492.5,43672.75,5.91036558
20220407,13:30:00,43691.0,43540.0,43672.5,43660.75,2.01304446
20220407,14:00:00,43816.0,43651.75,43660.75,43685.25,8.21583677
20220407,14:30:00,43716.25,43555.75,43681.0,43716.25,5.25648276
20220407,15:00:00,43771.5,43523.0,43716.25,43523.0,2.24133383
20220407,15:30:00,43544.5,43408.5,43523.0,43410.0,4.27104558
20220407,16:01:00,43456.0,43401.75,43423.0,43449.5,2.3455011
20220407,16:30:00,43604.25,43449.5,43449.5,43581.5,1.60262464
20220407,17:00:00,43589.75,43235.0,43581.5,43302.75,5.86710901
20220407,17:30:00,43549.0,43302.75,43302.75,43529.0,2.71988523
20220407,18:00:00,43587.25,43480.5,43529.0,43540.0,1.72040064
20220407,18:30:00,43632.0,43518.5,43540.25,43629.0,1.72687543
20220407,19:00:00,43742.0,43613.0,43629.0,43613.0,1.41644856
20220407,19:30:00,43639.75,43442.25,43613.0,43466.75,2.02333395
20220407,20:00:00,43527.75,43352.25,43466.75,43405.5,1.37027013
20220407,20:30:00,43436.5,43332.0,43405.5,43354.5,1.44181197
20220407,21:00:00,43594.5,43335.0,43354.5,43552.25,12.53653197
20220407,21:30:00,43657.25,43528.5,43552.25,43620.5,0.9271529
20220407,22:00:00,43650.0,43597.0,43620.25,43618.75,1.12175897
20220407,22:30:00,43691.0,43597.25,43617.75,43628.75,1.04624872
20220407,23:00:00,43679.75,43626.25,43626.5,43670.25,1.800593
20220407,23:30:00,43670.0,43580.5,43670.0,43626.0,1.1471106
20220408,00:00:00,43652.5,43592.5,43626.0,43625.25,0.30764626
20220408,00:30:00,43625.25,43528.25,43625.25,43534.5,0.78245506
20220408,01:00:00,43600.0,43510.75,43534.5,43596.25,0.77909789
20220408,01:30:00,43657.0,43596.0,43596.25,43657.0,0.87209632
20220408,02:00:00,43657.0,43569.25,43657.0,43572.25,0.98814424
20220408,02:30:00,43611.5,43530.0,43572.25,43588.5,0.54124335
20220408,03:00:00,43626.25,43473.0,43588.5,43473.0,2.71707319
20220408,03:30:00,43762.25,43435.75,43445.0,43745.25,1.24367937
20220408,04:00:00,43890.75,43735.0,43753.25,43822.25,1.17820536
20220408,04:30:00,43957.0,43691.5,43832.0,43740.5,0.60650857
20220408,05:00:00,43767.0,43696.75,43740.5,43757.0,0.41675286
20220408,05:30:00,43765.0,43567.25,43764.75,43580.25,1.64741157
20220408,06:00:00,43609.25,43552.0,43580.25,43552.0,0.57721269
20220408,06:30:00,43593.75,43552.0,43552.25,43572.25,0.47770203
20220408,07:00:00,43572.5,43383.5,43572.25,43396.5,4.51832003
20220408,07:30:00,43411.5,43289.0,43396.5,43294.25,4.36398156
20220408,08:00:00,43406.75,43294.0,43294.0,43366.75,0.98235296
20220408,08:30:00,43387.25,43119.25,43366.75,43179.0,5.6909609
20220408,09:00:00,43188.5,42877.5,43179.0,42906.25,11.58026636
20220408,09:30:00,42976.75,42782.5,42895.5,42919.25,9.51618578
20220408,10:00:00,43573.75,42909.25,42909.25,43550.75,4.88982865
20220408,10:30:00,43846.25,43340.0,43550.75,43768.75,5.3549591
20220408,11:00:00,43968.5,43768.75,43769.0,43835.0,16.9153663
20220408,11:30:00,43927.75,43609.5,43833.25,43671.5,48.74427986
20220408,12:00:00,43723.5,43572.0,43671.25,43681.25,6.64953855
20220408,12:30:00,43674.5,43439.75,43674.5,43474.25,6.61940028
20220408,13:00:00,43464.0,42887.75,43463.75,42887.75,9.41836717
20220408,13:30:00,43024.75,42848.75,42893.5,43008.0,8.91341457
20220408,14:00:00,43026.75,42434.75,43007.75,42713.75,36.09495008
20220408,14:30:00,43304.75,42654.75,42713.75,42921.5,11.23982158
20220408,15:00:00,43179.75,42935.5,42935.75,43079.75,5.57638765
20220408,15:30:00,43116.25,42688.25,43080.0,42738.75,8.60121569
20220410,03:00:00,42791.0,42643.25,42790.75,42643.25,2.68425433
20220410,03:30:00,42643.25,42603.25,42643.25,42639.75,0.64836704
20220410,04:00:00,42692.0,42594.25,42639.75,42686.75,0.99336078
20220410,04:30:00,42705.5,42633.25,42686.75,42633.5,1.07514605
20220410,05:00:00,42643.75,42529.75,42633.5,42546.25,1.71993624
20220410,05:30:00,42577.5,42515.25,42546.25,42531.0,0.42311286
20220410,06:00:00,42552.25,42479.25,42531.25,42520.5,1.47296749
20220410,06:30:00,42533.0,42484.5,42511.5,42514.25,1.53533249
20220410,07:00:00,42584.0,42514.5,42514.5,42583.25,1.21991086
20220410,07:30:00,42721.0,42558.75,42583.25,42702.5,10.58879762
20220410,08:00:00,42848.0,42629.25,42702.75,42629.25,3.93277478
20220410,08:30:00,42666.5,42570.75,42629.5,42584.5,0.68153009
20220410,09:00:00,42655.75,42576.25,42584.5,42598.0,1.19761025
20220410,09:30:00,42649.0,42573.25,42598.0,42588.0,0.70911514
20220410,10:00:00,42628.5,42581.75,42587.75,42625.5,0.79243585
20220410,10:30:00,42768.0,42625.5,42625.5,42709.75,1.7723938
20220410,11:00:00,42765.0,42680.25,42709.5,42754.5,1.56408081
20220410,11:30:00,42765.5,42754.5,42754.5,42755.0,1.11520097
20220410,12:00:00,42783.25,42696.5,42755.25,42705.5,0.81416099
20220410,12:30:00,42813.0,42705.5,42705.75,42803.5,0.71966249
20220410,13:00:00,43146.25,42803.5,42803.75,43075.75,21.35104713
20220410,13:30:00,43304.0,43007.0,43075.75,43131.75,10.55295598
20220410,14:00:00,43250.0,43116.75,43132.0,43225.5,2.1106433
20220410,14:30:00,43245.75,43149.75,43225.5,43149.75,0.78303018
20220410,15:00:00,43222.0,43105.25,43149.75,43221.75,1.11163628
20220410,15:30:00,43283.0,43221.75,43221.75,43252.5,0.98048839
20220410,16:00:00,43426.25,43252.25,43252.25,43363.75,2.7630079
20220410,16:30:00,43373.0,43128.0,43363.75,43144.5,2.34634262
20220410,17:00:00,43207.5,43114.5,43144.5,43163.5,1.96218121
20220410,17:30:00,43163.5,42697.5,43163.5,42724.75,2.53927504
20220410,18:00:00,42722.0,42390.5,42715.5,42424.5,5.33596992
20220410,18:30:00,42414.5,41921.25,42414.25,42157.75,34.69827142
20220410,19:00:00,42365.75,42014.0,42157.5,42320.5,5.95791621
20220410,19:30:00,42437.75,42101.0,42334.5,42147.0,15.30838542
20220410,20:00:00,42269.5,41809.0,42147.0,42265.75,10.353277
20220410,20:30:00,42379.0,42162.5,42275.75,42311.25,17.01879288
20220410,21:00:00,42408.5,42301.0,42307.75,42354.0,2.46232744
20220410,21:30:00,42354.0,42172.0,42354.0,42181.25,1.82528593
20220410,22:00:00,42209.0,41927.0,42169.25,42029.0,22.32516712
20220410,22:30:00,42079.5,41835.75,42028.75,41904.0,3.454316
20220410,23:00:00,42076.5,41873.75,41913.5,42038.25,1.65015445
20220410,23:30:00,42149.25,41958.0,42042.75,42125.25,1.19621854
20220411,00:00:00,42189.75,42104.75,42125.25,42163.25,5.82457749
20220411,00:30:00,42268.5,42162.0,42163.0,42258.75,0.99226435
20220411,01:00:00,42284.75,42222.0,42259.0,42284.75,2.1651236
20220411,01:30:00,42307.25,42276.5,42279.5,42292.0,0.32107072
20220411,02:00:00,42291.75,42190.0,42291.75,42190.0,6.32174463
20220411,02:30:00,42313.0,42191.25,42191.5,42241.25,1.10425328
20220411,03:00:00,42332.5,42195.75,42241.5,42332.5,2.81258316
20220411,03:30:00,42338.5,42284.5,42332.5,42321.25,0.34638673
20220411,04:00:00,42355.0,42193.75,42321.25,42200.0,1.3603345
20220411,04:30:00,42236.5,42117.5,42208.75,42213.5,1.31283176
20220411,05:00:00,42213.25,42001.5,42213.25,42051.5,1.97266418
20220411,05:30:00,42051.5,41474.0,42051.5,41474.0,12.09069228
20220411,06:00:00,41631.0,41246.0,41482.25,41495.5,44.84400952
20220411,06:30:00,41608.0,41392.5,41495.5,41608.0,6.00866278
20220411,07:00:00,41616.5,41159.0,41616.5,41184.25,7.82517787
20220411,07:30:00,41278.75,40992.75,41172.75,41073.25,8.07079957
20220411,08:00:00,41210.0,40954.75,41069.25,41143.75,3.43371498
20220411,08:30:00,41244.0,41065.25,41143.75,41134.5,5.25157567
20220411,09:00:00,41171.5,40946.0,41134.5,40978.25,14.12793736
20220411,09:30:00,41155.25,40722.25,40978.25,41146.5,11.90911156
20220411,10:00:00,41216.0,40804.25,41137.75,40844.5,8.74924423
20220411,10:30:00,40945.75,40738.75,40844.5,40817.0,6.91844133
20220411,11:00:00,40970.25,40784.75,40810.25,40814.75,5.11889792
20220411,11:30:00,40908.75,40571.75,40814.75,40582.0,8.48818992
20220411,12:00:00,40794.0,40520.25,40582.0,40520.5,26.120022
20220411,12:30:00,40815.75,40508.25,40523.25,40760.0,34.9893443
20220411,13:00:00,40885.75,40239.75,40760.0,40495.75,29.92534948
20220411,13:30:00,40545.0,40313.25,40496.0,40451.5,10.53726401
20220411,14:00:00,40452.25,40256.75,40451.75,40385.75,9.09991566
20220411,14:30:00,40512.5,40360.5,40385.75,40503.75,6.05390365
20220411,15:00:00,40592.75,39936.5,40504.25,39936.5,23.08621271
20220411,15:30:00,40068.5,39802.0,39942.75,39998.0,16.02992501
20220411,16:01:00,40147.0,39502.25,40067.0,40080.25,72.5362704
20220411,16:30:00,40254.0,39841.5,40080.25,39851.25,12.86010807
20220411,17:00:00,39912.25,39692.75,39851.0,39712.0,20.56550124
20220411,17:30:00,39763.5,39289.0,39712.0,39409.0,25.05373946
20220411,18:00:00,39848.25,39230.25,39407.25,39829.5,9.31541833
20220411,18:30:00,39987.0,39697.75,39829.25,39768.5,5.6929413
20220411,19:00:00,39843.75,39584.5,39768.25,39660.5,4.59995512
20220411,19:30:00,39688.0,39405.0,39660.5,39526.5,5.76225118
20220411,20:00:00,39717.0,39374.5,39526.5,39673.25,7.1683582
20220411,20:30:00,39854.5,39548.75,39673.0,39573.25,4.095335
20220411,21:00:00,39733.0,39439.75,39573.25,39732.75,2.72799221
20220411,21:30:00,39733.0,39493.25,39732.75,39524.25,4.05557966
20220411,22:00:00,39559.25,39332.0,39524.25,39365.25,4.95345829
20220411,22:30:00,39494.75,39326.25,39353.5,39494.75,4.71346052
20220411,23:00:00,39619.0,39494.5,39494.75,39576.75,5.04263304
20220411,23:30:00,39753.0,39556.5,39573.0,39735.75,4.70722989
20220412,00:00:00,39892.25,39655.5,39735.75,39831.75,1.55448212
20220412,00:30:00,39958.5,39779.75,39852.25,39929.25,10.51178554
20220412,01:00:00,40123.25,39899.5,39929.25,40084.75,5.01693788
20220412,01:30:00,40137.0,39998.75,40084.75,40108.75,0.75979623
20220412,02:00:00,40182.75,40006.5,40108.75,40006.5,2.77234977
20220412,02:30:00,40006.5,39868.0,40006.5,39934.5,1.39652389
20220412,03:00:00,40192.5,39907.75,39934.5,40166.25,4.90243581
20220412,03:30:00,40176.25,40117.75,40166.25,40176.25,1.5321202
20220412,04:00:00,40327.5,40129.25,40176.25,40137.25,4.82546389
20220412,04:30:00,40289.5,40131.25,40137.5,40208.5,0.7709015
20220412,05:00:00,40208.75,40068.75,40208.5,40154.75,2.77197546
20220412,05:30:00,40250.0,40126.25,40154.75,40236.25,1.65839406
20220412,06:00:00,40250.0,40111.75,40236.25,40131.5,1.23310454
20220412,06:30:00,40273.5,40131.5,40131.5,40157.75,1.26551802
20220412,07:00:00,40298.25,40119.75,40157.75,40298.0,2.16262352
20220412,07:30:00,40459.25,40298.0,40298.0,40379.25,5.41786669
20220412,08:00:00,40423.25,40229.75,40379.5,40313.75,8.25915712
20220412,08:30:00,40688.25,40284.25,40320.5,40607.0,65.96757387
20220412,09:00:00,40611.5,40464.75,40607.0,40542.0,8.706203
20220412,09:30:00,40542.0,40194.0,40541.75,40419.75,13.53993542
20220412,10:00:00,40429.75,39847.75,40420.0,39857.75,12.60644852
20220412,10:30:00,40054.75,39857.5,39857.5,39993.75,14.03915355
20220412,11:00:00,40323.0,39996.25,40008.25,40323.0,7.40378655
20220412,11:30:00,40361.75,40180.25,40323.0,40180.5,7.96262227
20220412,12:00:00,40383.0,39983.5,40180.5,40038.5,7.81034104
20220412,12:30:00,40144.5,39962.75,40038.5,40107.75,3.05541014
20220412,13:00:00,40223.5,40023.5,40107.0,40145.25,4.87304124
20220412,13:30:00,40158.5,39955.0,40145.25,40023.0,2.88511336
20220412,14:00:00,40043.0,39749.0,40022.75,39812.75,6.72734927
20220412,14:30:00,39807.0,39659.0,39807.0,39681.5,5.29029869
20220412,15:00:00,39719.25,39413.0,39681.5,39430.25,3.7389021
20220412,15:30:00,39628.5,39283.25,39426.0,39294.25,8.79767348
